Edition,City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
1904,St Louis,Wrestling,Wrestling Free.,"WARMBOLD, Frederick Charles",USA,Men,+ 71.67kg (heavyweight),M,Bronze
1904,St Louis,Wrestling,Wrestling Free.,"HANSEN, Bernhuff",USA,Men,+ 71.67kg (heavyweight),M,Gold
1904,St Louis,Wrestling,Wrestling Free.,"KUNGLER, Frank",USA,Men,+ 71.67kg (heavyweight),M,Silver
1904,St Louis,Wrestling,Wrestling Free.,"NELSON, William",USA,Men,47.6 - 52.16kg (flyweight),M,Bronze
1904,St Louis,Wrestling,Wrestling Free.,"MEHNERT, George Nicholas",USA,Men,47.6 - 52.16kg (flyweight),M,Gold
1904,St Louis,Wrestling,Wrestling Free.,"BAUER, Gustav",USA,Men,47.6 - 52.16kg (flyweight),M,Silver
1904,St Louis,Wrestling,Wrestling Free.,"STREBLER, Zenon B.",USA,Men,52.16 - 56.7kg (bantamweight),M,Bronze
1904,St Louis,Wrestling,Wrestling Free.,"NIFLOT, Isidor",USA,Men,52.16 - 56.7kg (bantamweight),M,Gold
1904,St Louis,Wrestling,Wrestling Free.,"WESTER, August",USA,Men,52.16 - 56.7kg (bantamweight),M,Silver
1904,St Louis,Wrestling,Wrestling Free.,"CLAPPER, Charles E.",USA,Men,56.7 - 61.23kg (featherweight),M,Bronze
1904,St Louis,Wrestling,Wrestling Free.,"BRADSHAW, Benjamin Joseph",USA,Men,56.7 - 61.23kg (featherweight),M,Gold
1904,St Louis,Wrestling,Wrestling Free.,"MCLEAR, Theodore",USA,Men,56.7 - 61.23kg (featherweight),M,Silver
1904,St Louis,Wrestling,Wrestling Free.,"ZIRKEL, Albert",USA,Men,61.23 - 65.77kg (lightweight),M,Bronze
1904,St Louis,Wrestling,Wrestling Free.,"ROEHM, Otto F.",USA,Men,61.23 - 65.77kg (lightweight),M,Gold
1904,St Louis,Wrestling,Wrestling Free.,"TESING, Rudolph",USA,Men,61.23 - 65.77kg (lightweight),M,Silver
1904,St Louis,Wrestling,Wrestling Free.,"WINHOLTZ, Jerry",USA,Men,65.77 - 71.67kg (welterweight),M,Bronze
1904,St Louis,Wrestling,Wrestling Free.,"ERICKSEN, Charles",USA,Men,65.77 - 71.67kg (welterweight),M,Gold
1904,St Louis,Wrestling,Wrestling Free.,"BECKMANN, William",USA,Men,65.77 - 71.67kg (welterweight),M,Silver
1908,London,Aquatics,Diving,"SPANGBERG, Arvid",SWE,Men,10m platform,M,Bronze
1908,London,Aquatics,Diving,"JOHANSSON, Hjalmar",SWE,Men,10m platform,M,Gold
1908,London,Aquatics,Diving,"MALMSTRÖM, Karl",SWE,Men,10m platform,M,Silver
1908,London,Aquatics,Diving,"GAIDZIK, George William",USA,Men,3m springboard,M,Bronze
1908,London,Aquatics,Diving,"WALZ, Gottlob",GER,Men,3m springboard,M,Bronze
1908,London,Aquatics,Diving,"ZÜRNER, Albert",GER,Men,3m springboard,M,Gold
1908,London,Aquatics,Diving,"BEHRENS, Kurt",GER,Men,3m springboard,M,Silver
1908,London,Aquatics,Swimming,"HARESNAPE, Herbert Nickall",GBR,Men,100m backstroke,M,Bronze
1908,London,Aquatics,Swimming,"BIEBERSTEIN, Arno",GER,Men,100m backstroke,M,Gold
1908,London,Aquatics,Swimming,"DAM, Hans Peter Ludwig",DEN,Men,100m backstroke,M,Silver
1908,London,Aquatics,Swimming,"JULIN, Harald S.A.",SWE,Men,100m freestyle,M,Bronze
1908,London,Aquatics,Swimming,"DANIELS, Charles",USA,Men,100m freestyle,M,Gold
1908,London,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,100m freestyle,M,Silver
1908,London,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",ANZ,Men,1500m freestyle,M,Bronze
1908,London,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,1500m freestyle,M,Gold
1908,London,Aquatics,Swimming,"BATTERSBY, Thomas Sidney",GBR,Men,1500m freestyle,M,Silver
1908,London,Aquatics,Swimming,"HANSSON, Pontus",SWE,Men,200m breaststroke,M,Bronze
1908,London,Aquatics,Swimming,"HOLMAN, Frederick",GBR,Men,200m breaststroke,M,Gold
1908,London,Aquatics,Swimming,"ROBINSON, William Walter",GBR,Men,200m breaststroke,M,Silver
1908,London,Aquatics,Swimming,"SCHEFF, Otto",AUT,Men,400m freestyle,M,Bronze
1908,London,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,400m freestyle,M,Gold
1908,London,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",ANZ,Men,400m freestyle,M,Silver
1908,London,Aquatics,Swimming,"DANIELS, Charles",USA,Men,4x200m freestyle relay,M,Bronze
1908,London,Aquatics,Swimming,"GOODWIN, Leo Budd",USA,Men,4x200m freestyle relay,M,Bronze
1908,London,Aquatics,Swimming,"HEBNER, Harry J.",USA,Men,4x200m freestyle relay,M,Bronze
1908,London,Aquatics,Swimming,"RICH, Leslie George",USA,Men,4x200m freestyle relay,M,Bronze
1908,London,Aquatics,Swimming,"DERBYSHIRE, John Henry",GBR,Men,4x200m freestyle relay,M,Gold
1908,London,Aquatics,Swimming,"FOSTER, William",GBR,Men,4x200m freestyle relay,M,Gold
1908,London,Aquatics,Swimming,"RADMILOVIC, Paul",GBR,Men,4x200m freestyle relay,M,Gold
1908,London,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,4x200m freestyle relay,M,Gold
1908,London,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,4x200m freestyle relay,M,Silver
1908,London,Aquatics,Swimming,"LAS TORRES, Béla",HUN,Men,4x200m freestyle relay,M,Silver
1908,London,Aquatics,Swimming,"MUNK, Jozsef",HUN,Men,4x200m freestyle relay,M,Silver
1908,London,Aquatics,Swimming,"ZACHAR, Imre",HUN,Men,4x200m freestyle relay,M,Silver
1908,London,Aquatics,Water polo,"CORNET, George Thomson",GBR,Men,water polo,M,Gold
1908,London,Aquatics,Water polo,"FORSYTH, Charles Eric",GBR,Men,water polo,M,Gold
1908,London,Aquatics,Water polo,"NEVINSON, George Wilfrid",GBR,Men,water polo,M,Gold
1908,London,Aquatics,Water polo,"RADMILOVIC, Paul",GBR,Men,water polo,M,Gold
1908,London,Aquatics,Water polo,"SMITH, Charles Sydney",GBR,Men,water polo,M,Gold
1908,London,Aquatics,Water polo,"THOULD, Thomas Henry",GBR,Men,water polo,M,Gold
1908,London,Aquatics,Water polo,"WILKINSON, George",GBR,Men,water polo,M,Gold
1908,London,Aquatics,Water polo,"BOIN, Victor",BEL,Men,water polo,M,Silver
1908,London,Aquatics,Water polo,"DONNERS, Hermann",BEL,Men,water polo,M,Silver
1908,London,Aquatics,Water polo,"FEYAERTS, Fernand",BEL,Men,water polo,M,Silver
1908,London,Aquatics,Water polo,"GREGOIRE, Oscar",BEL,Men,water polo,M,Silver
1908,London,Aquatics,Water polo,"MEYBOOM, Herman",BEL,Men,water polo,M,Silver
1908,London,Aquatics,Water polo,"MICHANT, Albert",BEL,Men,water polo,M,Silver
1908,London,Aquatics,Water polo,"PLETINCX, Joseph",BEL,Men,water polo,M,Silver
1908,London,Archery,Archery,"CABARET, Gustave",FRA,Men,continental style 50m,M,Bronze
1908,London,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,continental style 50m,M,Gold
1908,London,Archery,Archery,"VERNET, Louis",FRA,Men,continental style 50m,M,Silver
1908,London,Archery,Archery,"HILL-LOWE, Beatrice Geraldine",GBR,Women,national round (60y - 50y),W,Bronze
1908,London,Archery,Archery,"NEWALL, Sybil Fenton Quenni",GBR,Women,national round (60y - 50y),W,Gold
1908,London,Archery,Archery,"DOD, Charlotte",GBR,Women,national round (60y - 50y),W,Silver
1908,London,Archery,Archery,"RICHARDSON, Henry Barber",USA,Men,york round (100y - 80y - 60y),M,Bronze
1908,London,Archery,Archery,"DOD, William",GBR,Men,york round (100y - 80y - 60y),M,Gold
1908,London,Archery,Archery,"BROOKS-KING, Reginald B.",GBR,Men,york round (100y - 80y - 60y),M,Silver
1908,London,Athletics,Athletics,"KERR, Robert",CAN,Men,100m,M,Bronze
1908,London,Athletics,Athletics,"WALKER, Reginald",RSA,Men,100m,M,Gold
1908,London,Athletics,Athletics,"RECTOR, James",USA,Men,100m,M,Silver
1908,London,Athletics,Athletics,"SPENCER, Edward Adams",GBR,Men,10miles walk (16093m),M,Bronze
1908,London,Athletics,Athletics,"LARNER, George Edward",GBR,Men,10miles walk (16093m),M,Gold
1908,London,Athletics,Athletics,"WEBB, Ernest",GBR,Men,10miles walk (16093m),M,Silver
1908,London,Athletics,Athletics,"SHAW, Arthur",USA,Men,110m hurdles,M,Bronze
1908,London,Athletics,Athletics,"SMITHSON, Forrest",USA,Men,110m hurdles,M,Gold
1908,London,Athletics,Athletics,"GARRELS, John Carlyle",USA,Men,110m hurdles,M,Silver
1908,London,Athletics,Athletics,"HALLOWS, Norman",GBR,Men,1500m,M,Bronze
1908,London,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,1500m,M,Gold
1908,London,Athletics,Athletics,"WILSON, Harold",GBR,Men,1500m,M,Silver
1908,London,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,200m,M,Bronze
1908,London,Athletics,Athletics,"KERR, Robert",CAN,Men,200m,M,Gold
1908,London,Athletics,Athletics,"CLOUGHEN, Robert",USA,Men,200m,M,Silver
1908,London,Athletics,Athletics,"EISELE, John Lincoln",USA,Men,3200m steeplechase,M,Bronze
1908,London,Athletics,Athletics,"RUSSELL, Arthur",GBR,Men,3200m steeplechase,M,Gold
1908,London,Athletics,Athletics,"ROBERTSON, Arthur James",GBR,Men,3200m steeplechase,M,Silver
1908,London,Athletics,Athletics,"KERR, Harry E.",ANZ,Men,3500m walk,M,Bronze
1908,London,Athletics,Athletics,"LARNER, George Edward",GBR,Men,3500m walk,M,Gold
1908,London,Athletics,Athletics,"WEBB, Ernest",GBR,Men,3500m walk,M,Silver
1908,London,Athletics,Athletics,"DE FLEURAC, Louis N.",FRA,Men,3miles team (4828m),M,Bronze
1908,London,Athletics,Athletics,"DREHER, Joseph",FRA,Men,3miles team (4828m),M,Bronze
1908,London,Athletics,Athletics,"LIJANDIER, Paul",FRA,Men,3miles team (4828m),M,Bronze
1908,London,Athletics,Athletics,"COALES, William",GBR,Men,3miles team (4828m),M,Gold
1908,London,Athletics,Athletics,"DEAKIN, Joseph Edmund",GBR,Men,3miles team (4828m),M,Gold
1908,London,Athletics,Athletics,"ROBERTSON, Arthur James",GBR,Men,3miles team (4828m),M,Gold
1908,London,Athletics,Athletics,"BONHAG, George V.",USA,Men,3miles team (4828m),M,Silver
1908,London,Athletics,Athletics,"EISELE, John Lincoln",USA,Men,3miles team (4828m),M,Silver
1908,London,Athletics,Athletics,"TRUBE, Herbert Lawrence",USA,Men,3miles team (4828m),M,Silver
1908,London,Athletics,Athletics,"HALSWELLE, Wyndham",GBR,Men,400m,M,Gold
1908,London,Athletics,Athletics,"TREMEER, Leonard Francis",GBR,Men,400m hurdles,M,Bronze
1908,London,Athletics,Athletics,"BACON, Charles Joseph",USA,Men,400m hurdles,M,Gold
1908,London,Athletics,Athletics,"HILLMAN, Harry",USA,Men,400m hurdles,M,Silver
1908,London,Athletics,Athletics,"BODOR, Ödön",HUN,Men,4x400m relay,M,Bronze
1908,London,Athletics,Athletics,"NAGY, Jozsef",HUN,Men,4x400m relay,M,Bronze
1908,London,Athletics,Athletics,"RACZ, G.",HUN,Men,4x400m relay,M,Bronze
1908,London,Athletics,Athletics,"SIMON, Pal",HUN,Men,4x400m relay,M,Bronze
1908,London,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,4x400m relay,M,Gold
1908,London,Athletics,Athletics,"HAMILTON, William Frank",USA,Men,4x400m relay,M,Gold
1908,London,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,4x400m relay,M,Gold
1908,London,Athletics,Athletics,"TAYLOR, John Baxter",USA,Men,4x400m relay,M,Gold
1908,London,Athletics,Athletics,"BRAUN, Hans",GER,Men,4x400m relay,M,Silver
1908,London,Athletics,Athletics,"EICKE, Hans",GER,Men,4x400m relay,M,Silver
1908,London,Athletics,Athletics,"HOFFMANN, Artur",GER,Men,4x400m relay,M,Silver
1908,London,Athletics,Athletics,"TRIELOFF, Otto P.",GER,Men,4x400m relay,M,Silver
1908,London,Athletics,Athletics,"SVANBERG, Johan Fritiof",SWE,Men,5 miles (8047m),M,Bronze
1908,London,Athletics,Athletics,"VOIGT, Emil Robert",GBR,Men,5 miles (8047m),M,Gold
1908,London,Athletics,Athletics,"OWEN, Edward",GBR,Men,5 miles (8047m),M,Silver
1908,London,Athletics,Athletics,"BRAUN, Hans",GER,Men,800m,M,Bronze
1908,London,Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,800m,M,Gold
1908,London,Athletics,Athletics,"LUNGHI, Emilio",ITA,Men,800m,M,Silver
1908,London,Athletics,Athletics,"HORR, Marquis Franklin",USA,Men,discus throw,M,Bronze
1908,London,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,discus throw,M,Gold
1908,London,Athletics,Athletics,"GIFFIN, Merritt Hayward",USA,Men,discus throw,M,Silver
1908,London,Athletics,Athletics,"JÄRVINEN, Werner",FIN,Men,discus throw ancient style,M,Bronze
1908,London,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,discus throw ancient style,M,Gold
1908,London,Athletics,Athletics,"HORR, Marquis Franklin",USA,Men,discus throw ancient style,M,Silver
1908,London,Athletics,Athletics,"WALSH, Cornelius",CAN,Men,hammer throw,M,Bronze
1908,London,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold
1908,London,Athletics,Athletics,"MCGRATH, Matthew J.",USA,Men,hammer throw,M,Silver
1908,London,Athletics,Athletics,"PORTER, Harry Franklin",USA,Men,high jump,M,Gold
1908,London,Athletics,Athletics,"ANDRE, Georges",FRA,Men,high jump,M,Silver
1908,London,Athletics,Athletics,"LEAHY, Cornelius",GBR,Men,high jump,M,Silver
1908,London,Athletics,Athletics,"SOMODY, Istvan",HUN,Men,high jump,M,Silver
1908,London,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold
1908,London,Athletics,Athletics,"BILLER, John",USA,Men,"high jump, standing",M,Silver
1908,London,Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"high jump, standing",M,Silver
1908,London,Athletics,Athletics,"NILSSON, Otto",SWE,Men,javelin throw,M,Bronze
1908,London,Athletics,Athletics,"LEMMING, Eric",SWE,Men,javelin throw,M,Gold
1908,London,Athletics,Athletics,"HALSE, Arne",NOR,Men,javelin throw,M,Silver
1908,London,Athletics,Athletics,"HALSE, Arne",NOR,Men,javelin throw freestyle,M,Bronze
1908,London,Athletics,Athletics,"LEMMING, Eric",SWE,Men,javelin throw freestyle,M,Gold
1908,London,Athletics,Athletics,"DORIZAS, Mikael M.",GRE,Men,javelin throw freestyle,M,Silver
1908,London,Athletics,Athletics,"BRICKER, Calvin David",CAN,Men,long jump,M,Bronze
1908,London,Athletics,Athletics,"IRONS, Francis C.",USA,Men,long jump,M,Gold
1908,London,Athletics,Athletics,"KELLY, Daniel",USA,Men,long jump,M,Silver
1908,London,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,"long jump, standing",M,Bronze
1908,London,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold
1908,London,Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"long jump, standing",M,Silver
1908,London,Athletics,Athletics,"FORSHAW, Joseph",USA,Men,marathon,M,Bronze
1908,London,Athletics,Athletics,"HAYES, John Joseph",USA,Men,marathon,M,Gold
1908,London,Athletics,Athletics,"HEFFERON, Charles A.",RSA,Men,marathon,M,Silver
1908,London,Athletics,Athletics,"ARCHIBALD, Edward Blake",CAN,Men,pole vault,M,Bronze
1908,London,Athletics,Athletics,"JACOBS, Charles Sherman",USA,Men,pole vault,M,Bronze
1908,London,Athletics,Athletics,"SÖDERSTRÖM, Bruno",SWE,Men,pole vault,M,Bronze
1908,London,Athletics,Athletics,"COOKE, Edward Tiffin",USA,Men,pole vault,M,Gold
1908,London,Athletics,Athletics,"GILBERT, Alfred Carleten",USA,Men,pole vault,M,Gold
1908,London,Athletics,Athletics,"GARRELS, John Carlyle",USA,Men,shot put,M,Bronze
1908,London,Athletics,Athletics,"ROSE, Ralph",USA,Men,shot put,M,Gold
1908,London,Athletics,Athletics,"HORGAN, Dennis",GBR,Men,shot put,M,Silver
1908,London,Athletics,Athletics,"LARSEN, Edvard",NOR,Men,triple jump,M,Bronze
1908,London,Athletics,Athletics,"AHEARNE, Timoty J.",GBR,Men,triple jump,M,Gold
1908,London,Athletics,Athletics,"MACDONALD, J.Garfield",CAN,Men,triple jump,M,Silver
1908,London,Boxing,Boxing,"WEBB, William",GBR,Men,- 52.62kg (bantamweight),M,Bronze
1908,London,Boxing,Boxing,"THOMAS, A. Henry",GBR,Men,- 52.62kg (bantamweight),M,Gold
1908,London,Boxing,Boxing,"CONDON, John",GBR,Men,- 52.62kg (bantamweight),M,Silver
1908,London,Boxing,Boxing,"PARKS, Frederick",GBR,Men,+ 71.67kg (heavyweight),M,Bronze
1908,London,Boxing,Boxing,"OLDMAN, Albert Leonard",GBR,Men,+ 71.67kg (heavyweight),M,Gold
1908,London,Boxing,Boxing,"EVANS, Sydney Charles H.",GBR,Men,+ 71.67kg (heavyweight),M,Silver
1908,London,Boxing,Boxing,"RODDIN, Hugh",GBR,Men,52.62 - 57.15kg (featherweight),M,Bronze
1908,London,Boxing,Boxing,"GUNN, Richard Kenneth",GBR,Men,52.62 - 57.15kg (featherweight),M,Gold
1908,London,Boxing,Boxing,"MORRIS, Charles W.",GBR,Men,52.62 - 57.15kg (featherweight),M,Silver
1908,London,Boxing,Boxing,"JOHNSON, Harry H.",GBR,Men,57.15 - 63.5kg (lightweight),M,Bronze
1908,London,Boxing,Boxing,"GRACE, Frederick",GBR,Men,57.15 - 63.5kg (lightweight),M,Gold
1908,London,Boxing,Boxing,"SPILLER, M. Frederick",GBR,Men,57.15 - 63.5kg (lightweight),M,Silver
1908,London,Boxing,Boxing,"PHILO, William",GBR,Men,63.5 - 71.67kg (middleweight),M,Bronze
1908,London,Boxing,Boxing,"DOUGLAS, John William Henry T.",GBR,Men,63.5 - 71.67kg (middleweight),M,Gold
1908,London,Boxing,Boxing,"BAKER, Reginald L.",ANZ,Men,63.5 - 71.67kg (middleweight),M,Silver
1908,London,Cycling,Cycling Track,"LAPIZE, Octave",FRA,Men,100km,M,Bronze
1908,London,Cycling,Cycling Track,"BARTLETT, Charles Henry",GBR,Men,100km,M,Gold
1908,London,Cycling,Cycling Track,"DENNY, Arthur",GBR,Men,100km,M,Silver
1908,London,Cycling,Cycling Track,"ANDERSON, William",CAN,Men,"1980 yards Pursuit, Team",M,Bronze
1908,London,Cycling,Cycling Track,"ANDREWS, Walter",CAN,Men,"1980 yards Pursuit, Team",M,Bronze
1908,London,Cycling,Cycling Track,"MCCARTHY, Frederick",CAN,Men,"1980 yards Pursuit, Team",M,Bronze
1908,London,Cycling,Cycling Track,"MORTON, William",CAN,Men,"1980 yards Pursuit, Team",M,Bronze
1908,London,Cycling,Cycling Track,"JONES, Benjamin",GBR,Men,"1980 yards Pursuit, Team",M,Gold
1908,London,Cycling,Cycling Track,"KINGSBURY, Clarence Brickwood",GBR,Men,"1980 yards Pursuit, Team",M,Gold
1908,London,Cycling,Cycling Track,"MEREDITH, Leonard Lewis",GBR,Men,"1980 yards Pursuit, Team",M,Gold
1908,London,Cycling,Cycling Track,"PAYNE, Ernest",GBR,Men,"1980 yards Pursuit, Team",M,Gold
1908,London,Cycling,Cycling Track,"GÖTZE, Max",GER,Men,"1980 yards Pursuit, Team",M,Silver
1908,London,Cycling,Cycling Track,"KATZER, Rudolf",GER,Men,"1980 yards Pursuit, Team",M,Silver
1908,London,Cycling,Cycling Track,"MARTENS, Herman",GER,Men,"1980 yards Pursuit, Team",M,Silver
1908,London,Cycling,Cycling Track,"NEUMER, Karl",GER,Men,"1980 yards Pursuit, Team",M,Silver
1908,London,Cycling,Cycling Track,"BROOKS, Colin",GBR,Men,2000m tandem,M,Bronze
1908,London,Cycling,Cycling Track,"ISAACS, Walter H.T.",GBR,Men,2000m tandem,M,Bronze
1908,London,Cycling,Cycling Track,"AUFFRAY, André",FRA,Men,2000m tandem,M,Gold
1908,London,Cycling,Cycling Track,"SCHILLES, Maurice",FRA,Men,2000m tandem,M,Gold
1908,London,Cycling,Cycling Track,"HAMLIN, Frederick G.",GBR,Men,2000m tandem,M,Silver
1908,London,Cycling,Cycling Track,"JOHNSON, Horace Thomas",GBR,Men,2000m tandem,M,Silver
1908,London,Cycling,Cycling Track,"WERBROECK, Joseph",BEL,Men,20km,M,Bronze
1908,London,Cycling,Cycling Track,"KINGSBURY, Clarence Brickwood",GBR,Men,20km,M,Gold
1908,London,Cycling,Cycling Track,"JONES, Benjamin",GBR,Men,20km,M,Silver
1908,London,Cycling,Cycling Track,"AUFFRAY, André",FRA,Men,5000m,M,Bronze
1908,London,Cycling,Cycling Track,"JONES, Benjamin",GBR,Men,5000m,M,Gold
1908,London,Cycling,Cycling Track,"SCHILLES, Maurice",FRA,Men,5000m,M,Silver
1908,London,Cycling,Cycling Track,"NEUMER, Karl",GER,Men,One lap (660y) sprint,M,Bronze
1908,London,Cycling,Cycling Track,"JOHNSON, Victor Louis",GBR,Men,One lap (660y) sprint,M,Gold
1908,London,Cycling,Cycling Track,"DEMANGEL, Emile",FRA,Men,One lap (660y) sprint,M,Silver
1908,London,Fencing,Fencing,"OLIVIER, Eugène Victor",FRA,Men,épée individual,M,Bronze
1908,London,Fencing,Fencing,"ALIBERT, Gaston",FRA,Men,épée individual,M,Gold
1908,London,Fencing,Fencing,"LIPPMANN, Alexandre",FRA,Men,épée individual,M,Silver
1908,London,Fencing,Fencing,"ANSPACH, Paul",BEL,Men,épée team,M,Bronze
1908,London,Fencing,Fencing,"BEURAIN, Désiré",BEL,Men,épée team,M,Bronze
1908,London,Fencing,Fencing,"DE MONTIGNY, Fernand",BEL,Men,épée team,M,Bronze
1908,London,Fencing,Fencing,"FEYERICK, Ferdinand",BEL,Men,épée team,M,Bronze
1908,London,Fencing,Fencing,"ROM, François",BEL,Men,épée team,M,Bronze
1908,London,Fencing,Fencing,"ALIBERT, Gaston",FRA,Men,épée team,M,Gold
1908,London,Fencing,Fencing,"BERGER, Henri-Georges",FRA,Men,épée team,M,Gold
1908,London,Fencing,Fencing,"COLLIGNON, Charles",FRA,Men,épée team,M,Gold
1908,London,Fencing,Fencing,"OLIVIER, Eugène Victor",FRA,Men,épée team,M,Gold
1908,London,Fencing,Fencing,"DANIELL, Charles Leaf",GBR,Men,épée team,M,Silver
1908,London,Fencing,Fencing,"HAIG, Cecil Henry",GBR,Men,épée team,M,Silver
1908,London,Fencing,Fencing,"HOLT, Martin Drummond",GBR,Men,épée team,M,Silver
1908,London,Fencing,Fencing,"MONTGOMERIE, Robert Cecil",GBR,Men,épée team,M,Silver
1908,London,Fencing,Fencing,"GOPPOLD DE LOBSDORF, Vilem",BOH,Men,sabre individual,M,Bronze
1908,London,Fencing,Fencing,"FUCHS, Jenö",HUN,Men,sabre individual,M,Gold
1908,London,Fencing,Fencing,"ZULAWSKY, Béla",HUN,Men,sabre individual,M,Silver
1908,London,Fencing,Fencing,"GOPPOLD DE LOBSDORF, Vilem",BOH,Men,sabre team,M,Bronze
1908,London,Fencing,Fencing,"LADA, Vlastimil",BOH,Men,sabre team,M,Bronze
1908,London,Fencing,Fencing,"SCHEJBAL, Bedrich",BOH,Men,sabre team,M,Bronze
1908,London,Fencing,Fencing,"TUCEK, Frantisek",BOH,Men,sabre team,M,Bronze
1908,London,Fencing,Fencing,"FUCHS, Jenö",HUN,Men,sabre team,M,Gold
1908,London,Fencing,Fencing,"GERDE, Oskar",HUN,Men,sabre team,M,Gold
1908,London,Fencing,Fencing,"TOTH, Peter",HUN,Men,sabre team,M,Gold
1908,London,Fencing,Fencing,"WERKNER, Lajos",HUN,Men,sabre team,M,Gold
1908,London,Fencing,Fencing,"BERTINETTI, Marcello",ITA,Men,sabre team,M,Silver
1908,London,Fencing,Fencing,"NOWAK, Riccardo",ITA,Men,sabre team,M,Silver
1908,London,Fencing,Fencing,"OLIVIER, Abelardo",ITA,Men,sabre team,M,Silver
1908,London,Fencing,Fencing,"PIRZIO BIROLI, Alessandro",ITA,Men,sabre team,M,Silver
1908,London,Football,Football,"BREUWKES, Reinier Bertus",NED,Men,football,M,Bronze
1908,London,Football,Football,"DE BRUYN KOPS, George François",NED,Men,football,M,Bronze
1908,London,Football,Football,"DE KORVER, Johannes Marius",NED,Men,football,M,Bronze
1908,London,Football,Football,"HEIJTING, Karel",NED,Men,football,M,Bronze
1908,London,Football,Football,"MUNDT, Emil Gustav",NED,Men,football,M,Bronze
1908,London,Football,Football,"OTTEN, Lou",NED,Men,football,M,Bronze
1908,London,Football,Football,"REEMAN, Gerald Simon",NED,Men,football,M,Bronze
1908,London,Football,Football,"SNETLAGE, Eduard",NED,Men,football,M,Bronze
1908,London,Football,Football,"SOL, Johan Eduard",NED,Men,football,M,Bronze
1908,London,Football,Football,"THOMEE, Jan",NED,Men,football,M,Bronze
1908,London,Football,Football,"WELCKER, Jan Herman",NED,Men,football,M,Bronze
1908,London,Football,Football,"BAILEY, Horace Peter",GBR,Men,football,M,Gold
1908,London,Football,Football,"BERRY, Arthur",GBR,Men,football,M,Gold
1908,London,Football,Football,"CHAPMAN, Frederick William",GBR,Men,football,M,Gold
1908,London,Football,Football,"CORBETT, Walter Samuel",GBR,Men,football,M,Gold
1908,London,Football,Football,"HARDMAN, Harold Payne",GBR,Men,football,M,Gold
1908,London,Football,Football,"HAWKES, Robert Murray",GBR,Men,football,M,Gold
1908,London,Football,Football,"HUNT, Kenneth Reginald Gunnery",GBR,Men,football,M,Gold
1908,London,Football,Football,"PURNELL, Clyde Honeysett",GBR,Men,football,M,Gold
1908,London,Football,Football,"SMITH, Herbert",GBR,Men,football,M,Gold
1908,London,Football,Football,"STAPLEY, Henry",GBR,Men,football,M,Gold
1908,London,Football,Football,"WOODWARD, Vivian John",GBR,Men,football,M,Gold
1908,London,Football,Football,"BOHR, Harald August",DEN,Men,football,M,Silver
1908,London,Football,Football,"BUCHWALD, Charles",DEN,Men,football,M,Silver
1908,London,Football,Football,"DRESCHER, Ludwig",DEN,Men,football,M,Silver
1908,London,Football,Football,"HANSEN, Harald",DEN,Men,football,M,Silver
1908,London,Football,Football,"LINDGREEN, August Ludwig",DEN,Men,football,M,Silver
1908,London,Football,Football,"MIDDELBOE, Christian",DEN,Men,football,M,Silver
1908,London,Football,Football,"MIDDELBOE, Niels",DEN,Men,football,M,Silver
1908,London,Football,Football,"NIELSEN, Niels Oscar",DEN,Men,football,M,Silver
1908,London,Football,Football,"NIELSEN, Sofus Erhard",DEN,Men,football,M,Silver
1908,London,Football,Football,"RASMUSSEN, Björn Vilhelm Ravn",DEN,Men,football,M,Silver
1908,London,Football,Football,"WOLFHAGEN, Vilhelm",DEN,Men,football,M,Silver
1908,London,Gymnastics,Artistic G.,"SEGURA, B. Louis",FRA,Men,individual all-round,M,Bronze
1908,London,Gymnastics,Artistic G.,"BRAGLIA, G. Alberto",ITA,Men,individual all-round,M,Gold
1908,London,Gymnastics,Artistic G.,"TYSAL, S.W.",GBR,Men,individual all-round,M,Silver
1908,London,Gymnastics,Artistic G.,"FORSSTRÖM, Eino Vilho",FIN,Men,team competition,M,Bronze
1908,London,Gymnastics,Artistic G.,"GRANSTRÖM, Otto",FIN,Men,team competition,M,Bronze
